,User ID,Max_Dogs,Membership_ID,Subscribed,City,State,Country,Exclude,Free_Start_User,Last_Active_At,Membership_Type
281,ce24465c-7144-11e5-ba71-058fbc01cf0b,1,1,0,Raleigh,NC,US,1,0,0:00:00,1
283,ce244800-7144-11e5-ba71-058fbc01cf0b,1,1,1,Chesapeake Beach,MD,US,0,0,0:00:00,1
284,ce244918-7144-11e5-ba71-058fbc01cf0b,2,2,1,West Jordan,UT,US,0,0,0:00:00,2
286,ce2449a4-7144-11e5-ba71-058fbc01cf0b,1,2,1,Fort Lauderdale,FL,US,0,0,0:00:00,2
287,ce244c7e-7144-11e5-ba71-058fbc01cf0b,1,1,1,Atlanta,GA,US,0,0,0:00:00,1
288,ce244be8-7144-11e5-ba71-058fbc01cf0b,2,2,1,Laredo,TX,US,0,0,0:00:00,2
289,ce223894-7144-11e5-ba71-058fbc01cf0b,1,2,0,Durham,NC,US,1,0,0:00:00,2
290,ce244da0-7144-11e5-ba71-058fbc01cf0b,1,1,1,Sarasota,FL,US,0,0,0:00:00,1
291,ce244f44-7144-11e5-ba71-058fbc01cf0b,1,2,1,Hudson,MA,US,0,0,5/27/15 19:18,2
292,ce24505c-7144-11e5-ba71-058fbc01cf0b,1,2,0,New York,NY,US,0,0,0:00:00,2
293,ce24476a-7144-11e5-ba71-058fbc01cf0b,1,11,1,Missouri City,TX,US,0,0,1/19/15 22:40,2
294,ce2420aa-7144-11e5-ba71-058fbc01cf0b,1,1,0,Durham,NC,US,0,0,0:00:00,1
295,ce2453a4-7144-11e5-ba71-058fbc01cf0b,1,2,1,St. Davids,ON,CA,0,0,0:00:00,2
296,ce2454c6-7144-11e5-ba71-058fbc01cf0b,1,1,1,Cottonwood,CA,US,0,0,6/7/15 4:29,1
297,ce2455e8-7144-11e5-ba71-058fbc01cf0b,3,2,1,Montrose,CO,US,0,0,0:00:00,2
298,ce2444ae-7144-11e5-ba71-058fbc01cf0b,1,2,0,Stroudsburg,PA,US,0,0,2/12/14 1:45,2
300,ce134d16-7144-11e5-ba71-058fbc01cf0b,3,1,1,Durham,NC,US,0,0,1/28/14 14:08,1
301,ce244b52-7144-11e5-ba71-058fbc01cf0b,1,2,1,Saint Johns,MI,US,0,0,6/9/15 12:46,2
302,ce245926-7144-11e5-ba71-058fbc01cf0b,1,1,0,Berkeley,CA,US,0,0,4/29/14 0:11,1
303,ce2459b2-7144-11e5-ba71-058fbc01cf0b,1,2,1,Chapel Hill,NC,US,0,0,7/16/15 18:39,2
304,ce245bc4-7144-11e5-ba71-058fbc01cf0b,1,2,1,Bonita Springs,FL,US,0,0,11/27/14 3:46,2
305,ce245cdc-7144-11e5-ba71-058fbc01cf0b,2,2,1,Albuquerque,NM,US,0,0,0:00:00,2
306,ce245e08-7144-11e5-ba71-058fbc01cf0b,1,2,1,Bethesda,MD,US,0,0,1/29/15 19:24,2
307,ce245e6c-7144-11e5-ba71-058fbc01cf0b,1,2,1,Fpo,AP,US,0,0,0:00:00,2
308,ce242136-7144-11e5-ba71-058fbc01cf0b,1,1,0,Durham,NC,US,0,0,0:00:00,1
309,ce244eb8-7144-11e5-ba71-058fbc01cf0b,1,1,0,Mukwonago,WI,US,0,0,0:00:00,1
310,ce245ffc-7144-11e5-ba71-058fbc01cf0b,1,1,0,Cambridge,MA,US,0,0,0:00:00,1
312,ce2460ba-7144-11e5-ba71-058fbc01cf0b,1,2,0,Rockville,MD,US,0,0,7/3/14 18:51,2
313,ce246182-7144-11e5-ba71-058fbc01cf0b,2,2,0,Thornhill,ON,CA,l4j,Thornhill West,ON,CA
314,ce2461dc-7144-11e5-ba71-058fbc01cf0b,3,2,1,Chapel Hill,NC,US,0,0,1/29/15 21:09,2
315,ce246236-7144-11e5-ba71-058fbc01cf0b,1,2,1,Chapel Hill,NC,US,0,0,9/8/15 18:16,2
316,ce2462fe-7144-11e5-ba71-058fbc01cf0b,1,2,1,New York,NY,US,0,0,12/17/14 20:47,2
317,ce23ed60-7144-11e5-ba71-058fbc01cf0b,1,1,0,Concord,MA,US,0,0,0:00:00,1
318,ce246358-7144-11e5-ba71-058fbc01cf0b,1,1,1,Brooklyn,NY,US,0,0,0:00:00,1
319,ce246650-7144-11e5-ba71-058fbc01cf0b,1,1,0,Columbus,OH,US,0,0,6/5/14 1:21,1
320,ce2466aa-7144-11e5-ba71-058fbc01cf0b,1,1,1,New York,NY,US,0,0,0:00:00,1
321,ce244080-7144-11e5-ba71-058fbc01cf0b,1,1,0,Keller,TX,US,0,0,0:00:00,1
322,ce240cdc-7144-11e5-ba71-058fbc01cf0b,1,1,0,Cardston,AB,CA,0,0,0:00:00,1
323,ce24670e-7144-11e5-ba71-058fbc01cf0b,1,1,1,Greensboro,NC,US,0,0,0:00:00,1
324,ce2467cc-7144-11e5-ba71-058fbc01cf0b,2,2,0,Greensboro,NC,US,0,0,0:00:00,2
325,ce246830-7144-11e5-ba71-058fbc01cf0b,1,1,0,Alexandria,VA,US,0,0,0:00:00,1
326,ce24201e-7144-11e5-ba71-058fbc01cf0b,1,1,0,Durham,NC,US,0,0,0:00:00,1
327,ce2469a2-7144-11e5-ba71-058fbc01cf0b,1,2,1,Douglasville,GA,US,0,0,0:00:00,2
328,ce246a06-7144-11e5-ba71-058fbc01cf0b,1,2,1,Lynnwood,WA,US,0,0,3/14/14 18:48,2
330,ce246a60-7144-11e5-ba71-058fbc01cf0b,2,2,1,Cary,NC,US,0,0,3/29/14 14:02,2
332,ce246ac4-7144-11e5-ba71-058fbc01cf0b,1,1,1,Mosman,NSW,AU,0,0,6/24/14 5:13,1
333,ce246be6-7144-11e5-ba71-058fbc01cf0b,3,2,1,Saint Petersburg,FL,US,0,0,2/18/15 21:13,2
334,ce2468e4-7144-11e5-ba71-058fbc01cf0b,1,2,1,Raleigh,NC,US,0,0,0:00:00,2
335,ce246ca4-7144-11e5-ba71-058fbc01cf0b,1,2,1,North Sydney,NSW,AU,0,0,0:00:00,2
336,ce246cfe-7144-11e5-ba71-058fbc01cf0b,1,1,0,Newfoundland,NJ,US,0,0,0:00:00,1
337,ce246d62-7144-11e5-ba71-058fbc01cf0b,1,1,1,Vancouver,BC,CA,0,0,0:00:00,1
338,ce245b2e-7144-11e5-ba71-058fbc01cf0b,1,1,1,Cranford,NJ,US,0,0,0:00:00,1
339,ce246e20-7144-11e5-ba71-058fbc01cf0b,3,1,1,Hawthorne,QLD,AU,0,0,0:00:00,1
340,ce246948-7144-11e5-ba71-058fbc01cf0b,2,2,1,Charlotte,NC,US,0,0,0:00:00,2
341,ce246ef2-7144-11e5-ba71-058fbc01cf0b,1,2,1,Kirknewton,WLN,GB,0,0,0:00:00,2
342,ce246f4c-7144-11e5-ba71-058fbc01cf0b,1,1,0,Eildon,VIC,AU,0,0,0:00:00,1
343,ce246f9c-7144-11e5-ba71-058fbc01cf0b,1,1,0,Apex,NC,US,0,0,0:00:00,1
344,ce24749c-7144-11e5-ba71-058fbc01cf0b,2,2,1,Ladera Ranch,CA,US,0,0,4/30/14 20:11,2
345,ce2471a4-7144-11e5-ba71-058fbc01cf0b,1,2,1,Mount Carmel,IL,US,0,0,0:00:00,2
346,ce2474f6-7144-11e5-ba71-058fbc01cf0b,1,2,1,Fort Myers,FL,US,0,0,2/24/15 20:11,2
347,ce247726-7144-11e5-ba71-058fbc01cf0b,1,1,0,Durham,NC,US,0,0,0:00:00,1
348,ce242a0a-7144-11e5-ba71-058fbc01cf0b,2,2,1,Raleigh,NC,US,0,0,6/9/15 15:14,2
349,ce247668-7144-11e5-ba71-058fbc01cf0b,1,2,1,San Francisco,CA,US,0,0,0:00:00,2
350,ce247c9e-7144-11e5-ba71-058fbc01cf0b,1,1,0,Newton Highlands,MA,US,0,0,0:00:00,1
351,ce248130-7144-11e5-ba71-058fbc01cf0b,1,2,1,Pittsboro,NC,US,0,0,4/26/14 23:16,2
352,ce249774-7144-11e5-ba71-058fbc01cf0b,1,1,1,Ringwood,NJ,US,0,0,0:00:00,1
353,ce249922-7144-11e5-ba71-058fbc01cf0b,1,2,1,Seattle,WA,US,0,0,6/25/15 20:56,2
354,ce249bac-7144-11e5-ba71-058fbc01cf0b,1,1,0,Long Beach,CA,US,0,0,0:00:00,1
355,ce243a90-7144-11e5-ba71-058fbc01cf0b,2,2,0,Durham,NC,US,0,0,0:00:00,2
356,ce249c6a-7144-11e5-ba71-058fbc01cf0b,1,2,0,Wickliffe,OH,US,0,0,0:00:00,2
357,ce249d1e-7144-11e5-ba71-058fbc01cf0b,1,1,1,Zebulon,NC,US,0,0,0:00:00,1
358,ce249eea-7144-11e5-ba71-058fbc01cf0b,1,1,1,Odense Sv,83,DK,0,0,0:00:00,1
359,ce24a278-7144-11e5-ba71-058fbc01cf0b,1,1,0,Apex,NC,US,0,0,0:00:00,1
360,ce24a32c-7144-11e5-ba71-058fbc01cf0b,1,1,1,Chapel Hill,NC,US,0,0,0:00:00,1
361,ce24a4ee-7144-11e5-ba71-058fbc01cf0b,3,2,1,Richboro,PA,US,0,0,9/18/15 22:04,2
362,ce24a5a2-7144-11e5-ba71-058fbc01cf0b,1,1,0,Brooklyn,NY,US,0,0,7/16/14 15:54,1
364,ce2258a6-7144-11e5-ba71-058fbc01cf0b,20,2,1,Winston Salem,NC,US,1,0,9/10/15 15:06,2
365,ce249c06-7144-11e5-ba71-058fbc01cf0b,1,1,1,Thessaloniki,B,GR,0,0,6/27/14 11:49,1
366,ce24a822-7144-11e5-ba71-058fbc01cf0b,1,1,0,Rockport,MA,US,0,0,0:00:00,1
367,ce24a8e0-7144-11e5-ba71-058fbc01cf0b,1,1,0,Falls Church,VA,US,0,0,0:00:00,1
368,ce244e2c-7144-11e5-ba71-058fbc01cf0b,1,2,1,Indianapolis,IN,US,0,0,11/26/14 21:50,2
369,ce24aaa2-7144-11e5-ba71-058fbc01cf0b,1,1,0,Durham,NC,US,0,0,12/5/14 3:28,1
370,ce24ab56-7144-11e5-ba71-058fbc01cf0b,3,1,1,Greer,SC,US,0,0,0:00:00,1
371,ce225b4e-7144-11e5-ba71-058fbc01cf0b,1,1,0,Arlington,VT,US,0,0,0:00:00,1
372,ce24ae8a-7144-11e5-ba71-058fbc01cf0b,1,1,0,Raleigh,NC,US,0,0,0:00:00,1
373,ce24ae30-7144-11e5-ba71-058fbc01cf0b,2,2,1,Myrtle Beach,SC,US,0,0,0:00:00,2
374,ce24b0ec-7144-11e5-ba71-058fbc01cf0b,1,1,0,Red Lion,PA,US,0,0,0:00:00,1
375,ce24b362-7144-11e5-ba71-058fbc01cf0b,1,1,1,Washington,DC,US,0,0,0:00:00,1
376,ce24b47a-7144-11e5-ba71-058fbc01cf0b,1,1,0,Durham,NC,US,0,0,0:00:00,1
377,ce24b5d8-7144-11e5-ba71-058fbc01cf0b,1,1,0,Virginia Beach,VA,US,0,0,0:00:00,1
378,ce24b786-7144-11e5-ba71-058fbc01cf0b,1,1,0,Washington,DC,US,0,0,0:00:00,1
380,ce24ba4c-7144-11e5-ba71-058fbc01cf0b,2,2,0,Charlotte,NC,US,0,0,0:00:00,2
381,ce24bad8-7144-11e5-ba71-058fbc01cf0b,1,1,1,Newbridge,L,IE,0,0,0:00:00,1
382,ce24bbfa-7144-11e5-ba71-058fbc01cf0b,1,1,1,Toronto,ON,CA,0,0,0:00:00,1
383,ce134492-7144-11e5-ba71-058fbc01cf0b,6,2,1,Nepean East,ON,CA,K2E,Nepean East,ON,CA
384,ce245f3e-7144-11e5-ba71-058fbc01cf0b,4,2,1,West Olive,MI,US,0,0,3/12/15 13:39,2
385,ce24bdd0-7144-11e5-ba71-058fbc01cf0b,2,2,1,Monterrey,NLE,MX,0,0,6/27/15 20:02,2
387,ce24bee8-7144-11e5-ba71-058fbc01cf0b,1,1,0,Driftwood,TX,US,0,0,0:00:00,1
388,ce24abb0-7144-11e5-ba71-058fbc01cf0b,1,1,0,Mertztown,PA,US,0,0,6/4/14 1:26,1
389,ce24c050-7144-11e5-ba71-058fbc01cf0b,1,1,1,Chapel Hill,NC,US,0,0,0:00:00,1
390,ce24c0b4-7144-11e5-ba71-058fbc01cf0b,1,2,1,Brooklyn,NY,US,0,0,0:00:00,2
391,ce24c10e-7144-11e5-ba71-058fbc01cf0b,1,2,1,Tallahassee,FL,US,0,0,0:00:00,2
392,ce24c1c2-7144-11e5-ba71-058fbc01cf0b,1,2,0,Chicago,IL,US,0,0,0:00:00,2
393,ce24c226-7144-11e5-ba71-058fbc01cf0b,1,1,0,Glendale,AZ,US,0,0,0:00:00,1
394,ce242e74-7144-11e5-ba71-058fbc01cf0b,2,2,1,Concord,NC,US,0,0,11/26/14 15:38,2
395,ce24c50a-7144-11e5-ba71-058fbc01cf0b,1,2,0,Monroe,GA,US,0,0,6/27/15 20:32,2
396,ce24c5be-7144-11e5-ba71-058fbc01cf0b,3,2,1,Bainbridge Island,WA,US,0,0,9/17/15 16:32,2
397,ce24a106-7144-11e5-ba71-058fbc01cf0b,1,2,1,Apex,NC,US,0,0,4/9/15 19:39,2
398,ce137bce-7144-11e5-ba71-058fbc01cf0b,1,1,1,Tallinn,37,EE,0,0,6/27/14 14:45,1
399,ce24c7ee-7144-11e5-ba71-058fbc01cf0b,1,1,0,Rochester,NY,US,0,0,0:00:00,1
400,ce24c8fc-7144-11e5-ba71-058fbc01cf0b,1,1,0,Miami,FL,US,0,0,0:00:00,1
401,ce24ca6e-7144-11e5-ba71-058fbc01cf0b,1,1,0,Stanwood,MI,US,0,0,0:00:00,1
402,ce24cbd6-7144-11e5-ba71-058fbc01cf0b,1,1,0,Raleigh,NC,US,0,0,0:00:00,1
403,ce24cac8-7144-11e5-ba71-058fbc01cf0b,1,1,0,Alexandria,VA,US,0,0,0:00:00,1
404,ce24cce4-7144-11e5-ba71-058fbc01cf0b,1,1,0,Stratham,NH,US,0,0,0:00:00,1
405,ce24cdf2-7144-11e5-ba71-058fbc01cf0b,1,1,0,Tulsa,OK,US,0,0,0:00:00,1
406,ce24cea6-7144-11e5-ba71-058fbc01cf0b,1,1,0,Ocean Grove,NJ,US,0,0,0:00:00,1
407,ce24d0cc-7144-11e5-ba71-058fbc01cf0b,2,2,1,Phoenix,AZ,US,0,0,0:00:00,2
408,ce24d130-7144-11e5-ba71-058fbc01cf0b,1,2,1,Newbury,MA,US,0,0,5/27/14 0:16,2
409,ce24d572-7144-11e5-ba71-058fbc01cf0b,2,2,1,Isanti,MN,US,0,0,8/17/15 22:43,2
411,ce24d5cc-7144-11e5-ba71-058fbc01cf0b,2,2,1,Pittsburgh,PA,US,0,0,0:00:00,2
413,ce24d6e4-7144-11e5-ba71-058fbc01cf0b,1,2,0,Essen,NW,DE,0,0,0:00:00,2
414,ce24d73e-7144-11e5-ba71-058fbc01cf0b,1,2,1,Beaufort,NC,US,0,0,5/19/15 17:26,2
415,ce24c280-7144-11e5-ba71-058fbc01cf0b,1,2,1,Sanford,NC,US,0,0,1/30/15 19:34,2
416,ce24d8ba-7144-11e5-ba71-058fbc01cf0b,1,1,1,Mission,KS,US,0,0,6/27/14 16:31,1
417,ce24d914-7144-11e5-ba71-058fbc01cf0b,1,2,1,Idaho Falls,ID,US,0,0,6/23/14 20:05,2
418,ce24da2c-7144-11e5-ba71-058fbc01cf0b,1,1,1,Swarthmore,PA,US,0,0,0:00:00,1
419,ce24da86-7144-11e5-ba71-058fbc01cf0b,1,1,0,New Albin,IA,US,0,0,0:00:00,1
420,ce24dae0-7144-11e5-ba71-058fbc01cf0b,1,1,1,Pasadena,CA,US,0,0,0:00:00,1
421,ce24db3a-7144-11e5-ba71-058fbc01cf0b,1,2,1,Brookline,MA,US,0,0,0:00:00,2
422,ce24d248-7144-11e5-ba71-058fbc01cf0b,2,2,1,Austin,TX,US,0,0,0:00:00,2
423,ce24db9e-7144-11e5-ba71-058fbc01cf0b,1,2,1,Calgary,AB,CA,0,0,3/9/14 1:45,2
424,ce24dc5c-7144-11e5-ba71-058fbc01cf0b,2,2,1,Charleston,SC,US,0,0,0:00:00,2
426,ce24ddce-7144-11e5-ba71-058fbc01cf0b,1,1,0,New York,NY,US,0,0,0:00:00,1
427,ce24de50-7144-11e5-ba71-058fbc01cf0b,1,1,0,San Diego,CA,US,0,0,0:00:00,1
428,ce24e116-7144-11e5-ba71-058fbc01cf0b,1,1,0,Bedford,NY,US,0,0,0:00:00,1
429,ce24e0bc-7144-11e5-ba71-058fbc01cf0b,1,2,1,Charlottenlund,84,DK,0,0,7/30/14 20:24,2
430,ce24e684-7144-11e5-ba71-058fbc01cf0b,2,2,1,Durham,NC,US,0,0,1/29/15 22:44,2
431,ce24a7c8-7144-11e5-ba71-058fbc01cf0b,1,2,1,Cromwell,IN,US,0,0,10/2/14 2:55,2
432,ce24eac6-7144-11e5-ba71-058fbc01cf0b,1,1,0,Eugene,OR,US,0,0,5/11/14 16:14,1
433,ce24eb52-7144-11e5-ba71-058fbc01cf0b,1,1,0,Burlingame,CA,US,0,0,0:00:00,1
434,ce24ea6c-7144-11e5-ba71-058fbc01cf0b,1,2,1,Winchester,VA,US,0,0,0:00:00,2
435,ce24e6e8-7144-11e5-ba71-058fbc01cf0b,1,1,1,Copenhagen,84,DK,0,0,0:00:00,1
436,ce24ec56-7144-11e5-ba71-058fbc01cf0b,1,1,1,Germantown,MD,US,0,0,0:00:00,1
437,ce24f50c-7144-11e5-ba71-058fbc01cf0b,2,2,1,San Francisco,CA,US,0,0,4/2/14 14:45,2
439,ce24fb2e-7144-11e5-ba71-058fbc01cf0b,1,1,0,Newton Lower Falls,MA,US,0,0,0:00:00,1
440,ce24ff3e-7144-11e5-ba71-058fbc01cf0b,2,2,1,Columbia,SC,US,0,0,2/22/14 1:55,2
442,ce250646-7144-11e5-ba71-058fbc01cf0b,1,2,1,Portland,OR,US,0,0,0:00:00,2
443,ce2507fe-7144-11e5-ba71-058fbc01cf0b,2,2,1,Dublin,OH,US,0,0,0:00:00,2
445,ce24efd0-7144-11e5-ba71-058fbc01cf0b,1,2,0,Ottawa,IL,US,0,0,0:00:00,2
446,ce250858-7144-11e5-ba71-058fbc01cf0b,1,2,1,Ft Mitchell,KY,US,0,0,0:00:00,2
447,ce2508bc-7144-11e5-ba71-058fbc01cf0b,1,1,0,Herndon,VA,US,0,0,0:00:00,1
448,ce25097a-7144-11e5-ba71-058fbc01cf0b,1,1,1,Germantown,MD,US,0,0,0:00:00,1
449,ce250a38-7144-11e5-ba71-058fbc01cf0b,2,2,1,Englewood,CO,US,0,0,0:00:00,2
450,ce250af6-7144-11e5-ba71-058fbc01cf0b,1,1,0,Washington,DC,US,0,0,0:00:00,1
451,ce250c0e-7144-11e5-ba71-058fbc01cf0b,1,2,0,Indianapolis,IN,US,0,0,0:00:00,2
452,ce250d26-7144-11e5-ba71-058fbc01cf0b,4,2,0,Woodinville,WA,US,0,0,6/4/14 4:25,2
456,ce250c72-7144-11e5-ba71-058fbc01cf0b,1,2,1,Raleigh,NC,US,0,0,4/2/14 15:58,2
457,ce250dee-7144-11e5-ba71-058fbc01cf0b,1,1,0,Pittsburgh,PA,US,0,0,0:00:00,1
458,ce24b2cc-7144-11e5-ba71-058fbc01cf0b,1,2,1,La Jolla,CA,US,0,0,11/26/14 17:41,2
459,ce250ea2-7144-11e5-ba71-058fbc01cf0b,1,1,1,Vancouver,BC,CA,0,0,0:00:00,1
460,ce250fb0-7144-11e5-ba71-058fbc01cf0b,1,1,1,Berkeley,CA,US,0,0,2/21/14 19:35,1
461,ce225d38-7144-11e5-ba71-058fbc01cf0b,1,1,0,Hillsborough,NC,US,0,0,3/27/14 2:02,1
462,ce25106e-7144-11e5-ba71-058fbc01cf0b,1,1,1,Columbus,OH,US,0,0,0:00:00,1
463,ce251014-7144-11e5-ba71-058fbc01cf0b,1,2,1,Roseville,CA,US,0,0,6/27/14 12:33,2
464,ce25117c-7144-11e5-ba71-058fbc01cf0b,1,1,1,Kensington,MD,US,0,0,0:00:00,1
465,ce138be6-7144-11e5-ba71-058fbc01cf0b,1,1,1,Oakland,TX,US,0,0,0:00:00,1
466,ce2511d6-7144-11e5-ba71-058fbc01cf0b,1,1,1,Manhasset,NY,US,0,0,0:00:00,1
467,ce250e48-7144-11e5-ba71-058fbc01cf0b,1,2,0,Houston,TX,US,0,0,9/28/15 4:29,2
468,ce2512ee-7144-11e5-ba71-058fbc01cf0b,1,2,1,Somerset,TAS,AU,0,0,3/13/15 7:27,2
469,ce251348-7144-11e5-ba71-058fbc01cf0b,1,1,0,Los Angeles,CA,US,0,0,0:00:00,1
470,ce251406-7144-11e5-ba71-058fbc01cf0b,1,2,1,Edinburgh,EDH,GB,0,0,1/18/15 12:36,2
471,ce2514c4-7144-11e5-ba71-058fbc01cf0b,1,1,0,Brooklyn,NY,US,0,0,6/10/14 0:23,1
472,ce3f044c-7144-11e5-ba71-058fbc01cf0b,1,1,0,Seattle,WA,US,0,0,5/4/14 1:17,1
473,ce2515dc-7144-11e5-ba71-058fbc01cf0b,1,2,1,Tinley Park,IL,US,0,0,6/22/15 23:30,2
474,ce251744-7144-11e5-ba71-058fbc01cf0b,1,1,0,Irvine,CA,US,0,0,0:00:00,1
475,ce2517a8-7144-11e5-ba71-058fbc01cf0b,1,1,1,Edmonton,AB,CA,0,0,0:00:00,1
476,ce2518b6-7144-11e5-ba71-058fbc01cf0b,1,1,0,Beverly Hills,CA,US,0,0,0:00:00,1
477,ce251910-7144-11e5-ba71-058fbc01cf0b,1,1,1,Skokie,IL,US,0,0,3/15/14 13:40,1
478,ce251974-7144-11e5-ba71-058fbc01cf0b,1,1,0,Guatay,CA,US,0,0,0:00:00,1
479,ce2519ce-7144-11e5-ba71-058fbc01cf0b,1,1,0,Kanata,ON,CA,0,0,0:00:00,1
480,ce251a32-7144-11e5-ba71-058fbc01cf0b,1,1,0,Los Angeles,CA,US,0,0,0:00:00,1
481,ce251af0-7144-11e5-ba71-058fbc01cf0b,1,3,0,Chapel Hill,NC,US,0,0,9/12/15 0:17,3
482,ce251b4a-7144-11e5-ba71-058fbc01cf0b,1,2,1,Mc Lean,VA,US,0,0,3/27/15 1:47,2
483,ce251a8c-7144-11e5-ba71-058fbc01cf0b,1,1,1,Tunbridge Wells,KEN,GB,0,0,0:00:00,1
484,ce251cbc-7144-11e5-ba71-058fbc01cf0b,1,1,0,Cuyahoga Falls,OH,US,0,0,0:00:00,1
485,ce251d20-7144-11e5-ba71-058fbc01cf0b,4,2,1,Gladstone,MB,CA,0,0,9/8/15 16:51,2
487,ce252144-7144-11e5-ba71-058fbc01cf0b,1,2,1,Tucson,AZ,US,0,0,3/29/14 23:43,2
488,ce252298-7144-11e5-ba71-058fbc01cf0b,3,2,1,Belmont,VIC,AU,0,0,0:00:00,2
491,ce252342-7144-11e5-ba71-058fbc01cf0b,3,2,1,New Hill,NC,US,0,0,0:00:00,2
494,ce2523ce-7144-11e5-ba71-058fbc01cf0b,1,2,1,Peachtree City,GA,US,0,0,0:00:00,2
495,ce2525c2-7144-11e5-ba71-058fbc01cf0b,1,2,1,Burlingame,CA,US,0,0,5/25/14 0:48,2
496,ce25277a-7144-11e5-ba71-058fbc01cf0b,1,1,0,San Francisco,CA,US,0,0,0:00:00,1
497,ce241f92-7144-11e5-ba71-058fbc01cf0b,2,2,1,Durham,NC,US,0,0,1/29/15 19:15,2
498,ce252c02-7144-11e5-ba71-058fbc01cf0b,1,2,1,Washington,DC,US,0,0,8/15/15 0:21,2
499,ce252dba-7144-11e5-ba71-058fbc01cf0b,1,1,1,Raleigh,NC,US,0,0,0:00:00,1
500,ce252cfc-7144-11e5-ba71-058fbc01cf0b,1,1,1,Saint-eustache,QC,CA,0,0,0:00:00,1
501,ce252e78-7144-11e5-ba71-058fbc01cf0b,2,1,1,Camarillo,CA,US,0,0,4/19/14 21:08,1
502,ce25310c-7144-11e5-ba71-058fbc01cf0b,1,1,1,Hyattsville,MD,US,0,0,0:00:00,1
504,ce2532d8-7144-11e5-ba71-058fbc01cf0b,1,1,0,Papillion,NE,US,0,0,0:00:00,1
505,ce25333c-7144-11e5-ba71-058fbc01cf0b,1,1,1,San Jose,CA,US,0,0,0:00:00,1
506,ce2533f0-7144-11e5-ba71-058fbc01cf0b,1,1,0,Mobile,AL,US,0,0,0:00:00,1
507,ce253562-7144-11e5-ba71-058fbc01cf0b,1,1,0,Westborough,MA,US,0,0,0:00:00,1
508,ce253792-7144-11e5-ba71-058fbc01cf0b,4,2,1,Acworth,GA,US,0,0,3/16/14 2:24,2
511,ce253904-7144-11e5-ba71-058fbc01cf0b,2,2,1,Marietta,GA,US,0,0,0:00:00,2
512,ce25395e-7144-11e5-ba71-058fbc01cf0b,1,3,1,Durham,NC,US,0,0,0:00:00,3
513,ce253a12-7144-11e5-ba71-058fbc01cf0b,1,2,1,Midland,GA,US,0,0,0:00:00,2
514,ce253a6c-7144-11e5-ba71-058fbc01cf0b,1,2,1,Clayton,NC,US,0,0,6/30/14 19:31,2
515,ce2537ec-7144-11e5-ba71-058fbc01cf0b,1,1,0,San Diego,CA,US,0,0,0:00:00,1
516,ce253b20-7144-11e5-ba71-058fbc01cf0b,1,1,0,Baltimore,MD,US,0,0,8/19/14 23:22,1
517,ce253b84-7144-11e5-ba71-058fbc01cf0b,1,2,1,Somerset,NJ,US,0,0,11/29/14 7:28,2
518,ce253c38-7144-11e5-ba71-058fbc01cf0b,1,1,0,Mount Pleasant,WA,AU,0,0,0:00:00,1
519,ce253cf6-7144-11e5-ba71-058fbc01cf0b,1,2,1,Tijeras,NM,US,0,0,12/19/14 21:14,2
520,ce253d50-7144-11e5-ba71-058fbc01cf0b,1,1,0,Grand Rapids,MI,US,0,0,0:00:00,1
521,ce226030-7144-11e5-ba71-058fbc01cf0b,1,1,0,Durham,NC,US,0,0,0:00:00,1
522,ce253daa-7144-11e5-ba71-058fbc01cf0b,1,1,1,Washington,DC,US,0,0,0:00:00,1
523,ce253e68-7144-11e5-ba71-058fbc01cf0b,1,1,0,Washington,DC,US,0,0,0:00:00,1
524,ce253e04-7144-11e5-ba71-058fbc01cf0b,4,2,0,Beverly,NJ,US,0,0,0:00:00,2
528,ce253f80-7144-11e5-ba71-058fbc01cf0b,1,2,1,Aas,2,NO,0,0,0:00:00,2
529,ce253fda-7144-11e5-ba71-058fbc01cf0b,2,2,1,San Jose,CA,US,0,0,2/22/14 1:10,2
531,ce254098-7144-11e5-ba71-058fbc01cf0b,1,1,1,Lake George,CO,US,0,0,11/15/14 22:14,1
532,ce2540fc-7144-11e5-ba71-058fbc01cf0b,1,1,0,Dublin,OH,US,0,0,0:00:00,1
533,ce25420a-7144-11e5-ba71-058fbc01cf0b,1,1,0,Mill Valley,CA,US,0,0,0:00:00,1
534,ce2544d0-7144-11e5-ba71-058fbc01cf0b,1,1,0,New York,NY,US,0,0,0:00:00,1
535,ce254534-7144-11e5-ba71-058fbc01cf0b,2,2,1,Durham,NC,US,0,0,3/20/15 21:38,2
536,ce25476e-7144-11e5-ba71-058fbc01cf0b,2,2,1,Pound Ridge,NY,US,0,0,8/27/14 15:09,2
537,ce25482c-7144-11e5-ba71-058fbc01cf0b,1,2,1,Arlington,VA,US,0,0,2/14/15 14:39,2
538,ce7b055a-7144-11e5-ba71-058fbc01cf0b,1,14,1,,,,0,0,10/6/15 3:36,2
539,ce254a5c-7144-11e5-ba71-058fbc01cf0b,1,2,1,Manhattan Beach,CA,US,0,0,0:00:00,2
540,ce254ab6-7144-11e5-ba71-058fbc01cf0b,1,1,1,Kirkland,WA,US,0,0,0:00:00,1
541,ce254bce-7144-11e5-ba71-058fbc01cf0b,1,1,0,Seattle,WA,US,0,0,0:00:00,1
542,ce254c28-7144-11e5-ba71-058fbc01cf0b,2,2,1,Valencia,CA,US,0,0,4/27/14 19:25,2
